,ID,Datetime,Count
3675,3675,25-01-2013 03:00,6.0
3676,3676,25-01-2013 04:00,8.0
3677,3677,25-01-2013 05:00,8.0
3678,3678,25-01-2013 06:00,10.0
3679,3679,25-01-2013 07:00,6.0
3680,3680,25-01-2013 08:00,16.0
3681,3681,25-01-2013 09:00,6.0
3682,3682,25-01-2013 10:00,20.0
3683,3683,25-01-2013 11:00,18.0
3684,3684,25-01-2013 12:00,16.0
3685,3685,25-01-2013 13:00,10.0
3686,3686,25-01-2013 14:00,14.0
3687,3687,25-01-2013 15:00,16.0
3688,3688,25-01-2013 16:00,12.0
3689,3689,25-01-2013 17:00,36.0
3690,3690,25-01-2013 18:00,38.0
3691,3691,25-01-2013 19:00,28.0
3692,3692,25-01-2013 20:00,14.0
3693,3693,25-01-2013 21:00,28.0
3694,3694,25-01-2013 22:00,46.0
3695,3695,25-01-2013 23:00,30.0
3696,3696,26-01-2013 00:00,24.0
3697,3697,26-01-2013 01:00,20.0
3698,3698,26-01-2013 02:00,22.0
3699,3699,26-01-2013 03:00,14.0
3700,3700,26-01-2013 04:00,10.0
3701,3701,26-01-2013 05:00,16.0
3702,3702,26-01-2013 06:00,6.0
3703,3703,26-01-2013 07:00,4.0
3704,3704,26-01-2013 08:00,12.0
3705,3705,26-01-2013 09:00,14.0
3706,3706,26-01-2013 10:00,14.0
3707,3707,26-01-2013 11:00,12.0
3708,3708,26-01-2013 12:00,6.0
3709,3709,26-01-2013 13:00,10.0
3710,3710,26-01-2013 14:00,12.0
3711,3711,26-01-2013 15:00,8.0
3712,3712,26-01-2013 16:00,16.0
3713,3713,26-01-2013 17:00,12.0
3714,3714,26-01-2013 18:00,18.0
3715,3715,26-01-2013 19:00,14.0
3716,3716,26-01-2013 20:00,6.0
3717,3717,26-01-2013 21:00,10.0
3718,3718,26-01-2013 22:00,8.0
3719,3719,26-01-2013 23:00,26.0
3720,3720,27-01-2013 00:00,26.0
3721,3721,27-01-2013 01:00,10.0
3722,3722,27-01-2013 02:00,14.0
3723,3723,27-01-2013 03:00,8.0
3724,3724,27-01-2013 04:00,12.0
3725,3725,27-01-2013 05:00,16.0
3726,3726,27-01-2013 06:00,14.0
3727,3727,27-01-2013 07:00,4.0
3728,3728,27-01-2013 08:00,8.0
3729,3729,27-01-2013 09:00,12.0
3730,3730,27-01-2013 10:00,22.0
3731,3731,27-01-2013 11:00,18.0
3732,3732,27-01-2013 12:00,20.0
3733,3733,27-01-2013 13:00,10.0
3734,3734,27-01-2013 14:00,4.0
3735,3735,27-01-2013 15:00,14.0
3736,3736,27-01-2013 16:00,10.0
3737,3737,27-01-2013 17:00,8.0
3738,3738,27-01-2013 18:00,14.0
3739,3739,27-01-2013 19:00,12.0
3740,3740,27-01-2013 20:00,14.0
3741,3741,27-01-2013 21:00,12.0
3742,3742,27-01-2013 22:00,16.0
3743,3743,27-01-2013 23:00,10.0
3744,3744,28-01-2013 00:00,8.0
3745,3745,28-01-2013 01:00,16.0
3746,3746,28-01-2013 02:00,14.0
3747,3747,28-01-2013 03:00,10.0
3748,3748,28-01-2013 04:00,10.0
3749,3749,28-01-2013 05:00,16.0
3750,3750,28-01-2013 06:00,14.0
3751,3751,28-01-2013 07:00,8.0
3752,3752,28-01-2013 08:00,12.0
3753,3753,28-01-2013 09:00,16.0
3754,3754,28-01-2013 10:00,14.0
3755,3755,28-01-2013 11:00,14.0
3756,3756,28-01-2013 12:00,30.0
3757,3757,28-01-2013 13:00,16.0
3758,3758,28-01-2013 14:00,26.0
3759,3759,28-01-2013 15:00,24.0
3760,3760,28-01-2013 16:00,20.0
3761,3761,28-01-2013 17:00,14.0
3762,3762,28-01-2013 18:00,40.0
3763,3763,28-01-2013 19:00,18.0
3764,3764,28-01-2013 20:00,22.0
3765,3765,28-01-2013 21:00,20.0
3766,3766,28-01-2013 22:00,32.0
3767,3767,28-01-2013 23:00,28.0
3768,3768,29-01-2013 00:00,16.0
3769,3769,29-01-2013 01:00,8.0
3770,3770,29-01-2013 02:00,18.0
3771,3771,29-01-2013 03:00,18.0
3772,3772,29-01-2013 04:00,6.0
3773,3773,29-01-2013 05:00,16.0
3774,3774,29-01-2013 06:00,2.0
3775,3775,29-01-2013 07:00,10.0
3776,3776,29-01-2013 08:00,10.0
3777,3777,29-01-2013 09:00,14.0
3778,3778,29-01-2013 10:00,14.0
3779,3779,29-01-2013 11:00,14.0
3780,3780,29-01-2013 12:00,16.0
3781,3781,29-01-2013 13:00,16.0
3782,3782,29-01-2013 14:00,12.0
3783,3783,29-01-2013 15:00,8.0
3784,3784,29-01-2013 16:00,20.0
3785,3785,29-01-2013 17:00,12.0
3786,3786,29-01-2013 18:00,12.0
3787,3787,29-01-2013 19:00,18.0
3788,3788,29-01-2013 20:00,26.0
3789,3789,29-01-2013 21:00,16.0
3790,3790,29-01-2013 22:00,20.0
3791,3791,29-01-2013 23:00,20.0
3792,3792,30-01-2013 00:00,16.0
3793,3793,30-01-2013 01:00,10.0
3794,3794,30-01-2013 02:00,16.0
3795,3795,30-01-2013 03:00,12.0
3796,3796,30-01-2013 04:00,6.0
3797,3797,30-01-2013 05:00,8.0
3798,3798,30-01-2013 06:00,12.0
3799,3799,30-01-2013 07:00,10.0
3800,3800,30-01-2013 08:00,26.0
3801,3801,30-01-2013 09:00,28.0
3802,3802,30-01-2013 10:00,20.0
3803,3803,30-01-2013 11:00,42.0
3804,3804,30-01-2013 12:00,20.0
3805,3805,30-01-2013 13:00,24.0
3806,3806,30-01-2013 14:00,36.0
3807,3807,30-01-2013 15:00,28.0
3808,3808,30-01-2013 16:00,26.0
3809,3809,30-01-2013 17:00,32.0
3810,3810,30-01-2013 18:00,36.0
3811,3811,30-01-2013 19:00,12.0
3812,3812,30-01-2013 20:00,22.0
3813,3813,30-01-2013 21:00,24.0
3814,3814,30-01-2013 22:00,20.0
3815,3815,30-01-2013 23:00,22.0
3816,3816,31-01-2013 00:00,22.0
3817,3817,31-01-2013 01:00,16.0
3818,3818,31-01-2013 02:00,18.0
3819,3819,31-01-2013 03:00,16.0
3820,3820,31-01-2013 04:00,28.0
3821,3821,31-01-2013 05:00,30.0
3822,3822,31-01-2013 06:00,42.0
3823,3823,31-01-2013 07:00,10.0
3824,3824,31-01-2013 08:00,14.0
3825,3825,31-01-2013 09:00,18.0
3826,3826,31-01-2013 10:00,24.0
3827,3827,31-01-2013 11:00,26.0
3828,3828,31-01-2013 12:00,34.0
3829,3829,31-01-2013 13:00,36.0
3830,3830,31-01-2013 14:00,10.0
3831,3831,31-01-2013 15:00,18.0
3832,3832,31-01-2013 16:00,16.0
3833,3833,31-01-2013 17:00,34.0
3834,3834,31-01-2013 18:00,22.0
3835,3835,31-01-2013 19:00,22.0
3836,3836,31-01-2013 20:00,28.0
3837,3837,31-01-2013 21:00,28.0
3838,3838,31-01-2013 22:00,62.0
3839,3839,31-01-2013 23:00,40.0
3840,3840,01-02-2013 00:00,44.0
3841,3841,01-02-2013 01:00,16.0
3842,3842,01-02-2013 02:00,20.0
3843,3843,01-02-2013 03:00,26.0
3844,3844,01-02-2013 04:00,10.0
3845,3845,01-02-2013 05:00,20.0
3846,3846,01-02-2013 06:00,10.0
3847,3847,01-02-2013 07:00,12.0
3848,3848,01-02-2013 08:00,16.0
3849,3849,01-02-2013 09:00,10.0
3850,3850,01-02-2013 10:00,20.0
3851,3851,01-02-2013 11:00,30.0
3852,3852,01-02-2013 12:00,20.0
3853,3853,01-02-2013 13:00,18.0
3854,3854,01-02-2013 14:00,28.0
3855,3855,01-02-2013 15:00,30.0
3856,3856,01-02-2013 16:00,14.0
3857,3857,01-02-2013 17:00,24.0
3858,3858,01-02-2013 18:00,16.0
3859,3859,01-02-2013 19:00,22.0
3860,3860,01-02-2013 20:00,14.0
3861,3861,01-02-2013 21:00,20.0
3862,3862,01-02-2013 22:00,12.0
3863,3863,01-02-2013 23:00,12.0
3864,3864,02-02-2013 00:00,22.0
3865,3865,02-02-2013 01:00,18.0
3866,3866,02-02-2013 02:00,6.0
3867,3867,02-02-2013 03:00,8.0
3868,3868,02-02-2013 04:00,6.0
3869,3869,02-02-2013 05:00,8.0
3870,3870,02-02-2013 06:00,4.0
3871,3871,02-02-2013 07:00,6.0
3872,3872,02-02-2013 08:00,6.0
3873,3873,02-02-2013 09:00,12.0
3874,3874,02-02-2013 10:00,12.0
3875,3875,02-02-2013 11:00,4.0
3876,3876,02-02-2013 12:00,10.0
3877,3877,02-02-2013 13:00,8.0
3878,3878,02-02-2013 14:00,8.0
3879,3879,02-02-2013 15:00,4.0
3880,3880,02-02-2013 16:00,8.0
3881,3881,02-02-2013 17:00,10.0
3882,3882,02-02-2013 18:00,8.0
3883,3883,02-02-2013 19:00,14.0
3884,3884,02-02-2013 20:00,10.0
3885,3885,02-02-2013 21:00,4.0
3886,3886,02-02-2013 22:00,4.0
3887,3887,02-02-2013 23:00,8.0
3888,3888,03-02-2013 00:00,10.0
3889,3889,03-02-2013 01:00,4.0
3890,3890,03-02-2013 02:00,4.0
3891,3891,03-02-2013 03:00,6.0
3892,3892,03-02-2013 04:00,4.0
3893,3893,03-02-2013 05:00,4.0
3894,3894,03-02-2013 06:00,4.0
3895,3895,03-02-2013 07:00,8.0
3896,3896,03-02-2013 08:00,6.0
3897,3897,03-02-2013 09:00,4.0
3898,3898,03-02-2013 10:00,8.0
3899,3899,03-02-2013 11:00,4.0
3900,3900,03-02-2013 12:00,10.0
3901,3901,03-02-2013 13:00,6.0
3902,3902,03-02-2013 14:00,8.0
3903,3903,03-02-2013 15:00,10.0
3904,3904,03-02-2013 16:00,12.0
3905,3905,03-02-2013 17:00,16.0
3906,3906,03-02-2013 18:00,14.0
3907,3907,03-02-2013 19:00,12.0
3908,3908,03-02-2013 20:00,10.0
3909,3909,03-02-2013 21:00,14.0
3910,3910,03-02-2013 22:00,16.0
3911,3911,03-02-2013 23:00,14.0
3912,3912,04-02-2013 00:00,22.0
3913,3913,04-02-2013 01:00,10.0
3914,3914,04-02-2013 02:00,6.0
3915,3915,04-02-2013 03:00,10.0
3916,3916,04-02-2013 04:00,4.0
3917,3917,04-02-2013 05:00,12.0
3918,3918,04-02-2013 06:00,6.0
3919,3919,04-02-2013 07:00,8.0
3920,3920,04-02-2013 08:00,4.0
3921,3921,04-02-2013 09:00,20.0
3922,3922,04-02-2013 10:00,14.0
3923,3923,04-02-2013 11:00,18.0
3924,3924,04-02-2013 12:00,14.0
3925,3925,04-02-2013 13:00,12.0
3926,3926,04-02-2013 14:00,16.0
3927,3927,04-02-2013 15:00,18.0
3928,3928,04-02-2013 16:00,24.0
3929,3929,04-02-2013 17:00,20.0
3930,3930,04-02-2013 18:00,26.0
3931,3931,04-02-2013 19:00,24.0
3932,3932,04-02-2013 20:00,20.0
3933,3933,04-02-2013 21:00,26.0
3934,3934,04-02-2013 22:00,36.0
3935,3935,04-02-2013 23:00,22.0
3936,3936,05-02-2013 00:00,8.0
3937,3937,05-02-2013 01:00,12.0
3938,3938,05-02-2013 02:00,12.0
3939,3939,05-02-2013 03:00,14.0
3940,3940,05-02-2013 04:00,2.0
3941,3941,05-02-2013 05:00,6.0
3942,3942,05-02-2013 06:00,6.0
3943,3943,05-02-2013 07:00,12.0
3944,3944,05-02-2013 08:00,4.0
3945,3945,05-02-2013 09:00,12.0
3946,3946,05-02-2013 10:00,10.0
3947,3947,05-02-2013 11:00,14.0
3948,3948,05-02-2013 12:00,18.0
3949,3949,05-02-2013 13:00,22.0
3950,3950,05-02-2013 14:00,18.0
3951,3951,05-02-2013 15:00,24.0
3952,3952,05-02-2013 16:00,20.0
3953,3953,05-02-2013 17:00,20.0
3954,3954,05-02-2013 18:00,28.0
3955,3955,05-02-2013 19:00,34.0
3956,3956,05-02-2013 20:00,34.0
3957,3957,05-02-2013 21:00,28.0
3958,3958,05-02-2013 22:00,40.0
3959,3959,05-02-2013 23:00,28.0
3960,3960,06-02-2013 00:00,26.0
3961,3961,06-02-2013 01:00,14.0
3962,3962,06-02-2013 02:00,28.0
3963,3963,06-02-2013 03:00,16.0
3964,3964,06-02-2013 04:00,10.0
3965,3965,06-02-2013 05:00,14.0
3966,3966,06-02-2013 06:00,4.0
3967,3967,06-02-2013 07:00,10.0
3968,3968,06-02-2013 08:00,8.0
3969,3969,06-02-2013 09:00,6.0
3970,3970,06-02-2013 10:00,32.0
3971,3971,06-02-2013 11:00,42.0
3972,3972,06-02-2013 12:00,34.0
3973,3973,06-02-2013 13:00,30.0
3974,3974,06-02-2013 14:00,36.0
3975,3975,06-02-2013 15:00,22.0
3976,3976,06-02-2013 16:00,30.0
3977,3977,06-02-2013 17:00,18.0
3978,3978,06-02-2013 18:00,18.0
3979,3979,06-02-2013 19:00,26.0
3980,3980,06-02-2013 20:00,28.0
3981,3981,06-02-2013 21:00,16.0
3982,3982,06-02-2013 22:00,28.0
3983,3983,06-02-2013 23:00,42.0
3984,3984,07-02-2013 00:00,28.0
3985,3985,07-02-2013 01:00,12.0
3986,3986,07-02-2013 02:00,24.0
3987,3987,07-02-2013 03:00,12.0
3988,3988,07-02-2013 04:00,10.0
3989,3989,07-02-2013 05:00,12.0
3990,3990,07-02-2013 06:00,8.0
3991,3991,07-02-2013 07:00,10.0
3992,3992,07-02-2013 08:00,12.0
3993,3993,07-02-2013 09:00,16.0
3994,3994,07-02-2013 10:00,22.0
3995,3995,07-02-2013 11:00,10.0
3996,3996,07-02-2013 12:00,20.0
3997,3997,07-02-2013 13:00,22.0
3998,3998,07-02-2013 14:00,14.0
3999,3999,07-02-2013 15:00,14.0
4000,4000,07-02-2013 16:00,10.0
4001,4001,07-02-2013 17:00,20.0
4002,4002,07-02-2013 18:00,22.0
4003,4003,07-02-2013 19:00,24.0
4004,4004,07-02-2013 20:00,12.0
4005,4005,07-02-2013 21:00,10.0
4006,4006,07-02-2013 22:00,16.0
4007,4007,07-02-2013 23:00,20.0
4008,4008,08-02-2013 00:00,18.0
4009,4009,08-02-2013 01:00,6.0
4010,4010,08-02-2013 02:00,14.0
4011,4011,08-02-2013 03:00,8.0
4012,4012,08-02-2013 04:00,6.0
4013,4013,08-02-2013 05:00,10.0
4014,4014,08-02-2013 06:00,8.0
4015,4015,08-02-2013 07:00,10.0
4016,4016,08-02-2013 08:00,8.0
4017,4017,08-02-2013 09:00,14.0
4018,4018,08-02-2013 10:00,14.0
4019,4019,08-02-2013 11:00,16.0
4020,4020,08-02-2013 12:00,16.0
4021,4021,08-02-2013 13:00,18.0
4022,4022,08-02-2013 14:00,14.0
4023,4023,08-02-2013 15:00,16.0
4024,4024,08-02-2013 16:00,10.0
4025,4025,08-02-2013 17:00,20.0
4026,4026,08-02-2013 18:00,20.0
4027,4027,08-02-2013 19:00,32.0
4028,4028,08-02-2013 20:00,28.0
4029,4029,08-02-2013 21:00,20.0
4030,4030,08-02-2013 22:00,50.0
4031,4031,08-02-2013 23:00,48.0
4032,4032,09-02-2013 00:00,32.0
4033,4033,09-02-2013 01:00,8.0
4034,4034,09-02-2013 02:00,26.0
4035,4035,09-02-2013 03:00,14.0
4036,4036,09-02-2013 04:00,8.0
4037,4037,09-02-2013 05:00,12.0
4038,4038,09-02-2013 06:00,6.0
4039,4039,09-02-2013 07:00,12.0
4040,4040,09-02-2013 08:00,16.0
4041,4041,09-02-2013 09:00,14.0
4042,4042,09-02-2013 10:00,26.0
4043,4043,09-02-2013 11:00,14.0
4044,4044,09-02-2013 12:00,22.0
4045,4045,09-02-2013 13:00,12.0
4046,4046,09-02-2013 14:00,12.0
4047,4047,09-02-2013 15:00,24.0
4048,4048,09-02-2013 16:00,18.0
4049,4049,09-02-2013 17:00,18.0
4050,4050,09-02-2013 18:00,28.0
4051,4051,09-02-2013 19:00,16.0
4052,4052,09-02-2013 20:00,26.0
4053,4053,09-02-2013 21:00,38.0
4054,4054,09-02-2013 22:00,16.0
4055,4055,09-02-2013 23:00,20.0
4056,4056,10-02-2013 00:00,16.0
4057,4057,10-02-2013 01:00,24.0
4058,4058,10-02-2013 02:00,8.0
4059,4059,10-02-2013 03:00,12.0
4060,4060,10-02-2013 04:00,12.0
4061,4061,10-02-2013 05:00,12.0
4062,4062,10-02-2013 06:00,12.0
4063,4063,10-02-2013 07:00,6.0
4064,4064,10-02-2013 08:00,10.0
4065,4065,10-02-2013 09:00,4.0
4066,4066,10-02-2013 10:00,22.0
4067,4067,10-02-2013 11:00,14.0
4068,4068,10-02-2013 12:00,16.0
4069,4069,10-02-2013 13:00,12.0
4070,4070,10-02-2013 14:00,6.0
4071,4071,10-02-2013 15:00,12.0
4072,4072,10-02-2013 16:00,14.0
4073,4073,10-02-2013 17:00,24.0
4074,4074,10-02-2013 18:00,12.0
4075,4075,10-02-2013 19:00,22.0
4076,4076,10-02-2013 20:00,14.0
4077,4077,10-02-2013 21:00,22.0
4078,4078,10-02-2013 22:00,20.0
4079,4079,10-02-2013 23:00,12.0
4080,4080,11-02-2013 00:00,12.0
4081,4081,11-02-2013 01:00,8.0
4082,4082,11-02-2013 02:00,12.0
4083,4083,11-02-2013 03:00,18.0
4084,4084,11-02-2013 04:00,18.0
4085,4085,11-02-2013 05:00,8.0
4086,4086,11-02-2013 06:00,14.0
4087,4087,11-02-2013 07:00,10.0
4088,4088,11-02-2013 08:00,16.0
4089,4089,11-02-2013 09:00,20.0
4090,4090,11-02-2013 10:00,32.0
4091,4091,11-02-2013 11:00,34.0
4092,4092,11-02-2013 12:00,32.0
4093,4093,11-02-2013 13:00,22.0
4094,4094,11-02-2013 14:00,34.0
4095,4095,11-02-2013 15:00,30.0
4096,4096,11-02-2013 16:00,40.0
4097,4097,11-02-2013 17:00,22.0
4098,4098,11-02-2013 18:00,22.0
4099,4099,11-02-2013 19:00,24.0
4100,4100,11-02-2013 20:00,24.0
4101,4101,11-02-2013 21:00,32.0
4102,4102,11-02-2013 22:00,32.0
4103,4103,11-02-2013 23:00,46.0
4104,4104,12-02-2013 00:00,28.0
4105,4105,12-02-2013 01:00,38.0
4106,4106,12-02-2013 02:00,18.0
4107,4107,12-02-2013 03:00,30.0
4108,4108,12-02-2013 04:00,12.0
4109,4109,12-02-2013 05:00,6.0
4110,4110,12-02-2013 06:00,12.0
4111,4111,12-02-2013 07:00,14.0
4112,4112,12-02-2013 08:00,16.0
4113,4113,12-02-2013 09:00,32.0
4114,4114,12-02-2013 10:00,26.0
4115,4115,12-02-2013 11:00,12.0
4116,4116,12-02-2013 12:00,22.0
4117,4117,12-02-2013 13:00,18.0
4118,4118,12-02-2013 14:00,22.0
4119,4119,12-02-2013 15:00,22.0
4120,4120,12-02-2013 16:00,18.0
4121,4121,12-02-2013 17:00,26.0
4122,4122,12-02-2013 18:00,20.0
4123,4123,12-02-2013 19:00,22.0
4124,4124,12-02-2013 20:00,22.0
4125,4125,12-02-2013 21:00,14.0
4126,4126,12-02-2013 22:00,24.0
4127,4127,12-02-2013 23:00,16.0
4128,4128,13-02-2013 00:00,22.0
4129,4129,13-02-2013 01:00,22.0
4130,4130,13-02-2013 02:00,14.0
4131,4131,13-02-2013 03:00,12.0
4132,4132,13-02-2013 04:00,12.0
4133,4133,13-02-2013 05:00,8.0
4134,4134,13-02-2013 06:00,12.0
4135,4135,13-02-2013 07:00,14.0
4136,4136,13-02-2013 08:00,14.0
4137,4137,13-02-2013 09:00,6.0
4138,4138,13-02-2013 10:00,22.0
4139,4139,13-02-2013 11:00,18.0
4140,4140,13-02-2013 12:00,18.0
4141,4141,13-02-2013 13:00,32.0
4142,4142,13-02-2013 14:00,28.0
4143,4143,13-02-2013 15:00,18.0
4144,4144,13-02-2013 16:00,22.0
4145,4145,13-02-2013 17:00,22.0
4146,4146,13-02-2013 18:00,12.0
4147,4147,13-02-2013 19:00,20.0
4148,4148,13-02-2013 20:00,16.0
4149,4149,13-02-2013 21:00,14.0
4150,4150,13-02-2013 22:00,14.0
4151,4151,13-02-2013 23:00,24.0
4152,4152,14-02-2013 00:00,22.0
4153,4153,14-02-2013 01:00,10.0
4154,4154,14-02-2013 02:00,22.0
4155,4155,14-02-2013 03:00,6.0
4156,4156,14-02-2013 04:00,18.0
4157,4157,14-02-2013 05:00,14.0
4158,4158,14-02-2013 06:00,16.0
4159,4159,14-02-2013 07:00,14.0
4160,4160,14-02-2013 08:00,26.0
4161,4161,14-02-2013 09:00,6.0
4162,4162,14-02-2013 10:00,14.0
4163,4163,14-02-2013 11:00,18.0
4164,4164,14-02-2013 12:00,28.0
4165,4165,14-02-2013 13:00,30.0
4166,4166,14-02-2013 14:00,14.0
4167,4167,14-02-2013 15:00,10.0
4168,4168,14-02-2013 16:00,32.0
4169,4169,14-02-2013 17:00,28.0
4170,4170,14-02-2013 18:00,6.0
4171,4171,14-02-2013 19:00,28.0
4172,4172,14-02-2013 20:00,26.0
4173,4173,14-02-2013 21:00,26.0
4174,4174,14-02-2013 22:00,36.0
4175,4175,14-02-2013 23:00,44.0
4176,4176,15-02-2013 00:00,32.0
4177,4177,15-02-2013 01:00,32.0
4178,4178,15-02-2013 02:00,24.0
4179,4179,15-02-2013 03:00,28.0
4180,4180,15-02-2013 04:00,26.0
4181,4181,15-02-2013 05:00,28.0
4182,4182,15-02-2013 06:00,12.0
4183,4183,15-02-2013 07:00,26.0
4184,4184,15-02-2013 08:00,6.0
4185,4185,15-02-2013 09:00,14.0
4186,4186,15-02-2013 10:00,36.0
4187,4187,15-02-2013 11:00,42.0
4188,4188,15-02-2013 12:00,36.0
4189,4189,15-02-2013 13:00,50.0
4190,4190,15-02-2013 14:00,40.0
4191,4191,15-02-2013 15:00,50.0
4192,4192,15-02-2013 16:00,26.0
4193,4193,15-02-2013 17:00,30.0
4194,4194,15-02-2013 18:00,26.0
4195,4195,15-02-2013 19:00,16.0
4196,4196,15-02-2013 20:00,28.0
4197,4197,15-02-2013 21:00,24.0
4198,4198,15-02-2013 22:00,30.0
4199,4199,15-02-2013 23:00,26.0
4200,4200,16-02-2013 00:00,18.0
4201,4201,16-02-2013 01:00,16.0
4202,4202,16-02-2013 02:00,24.0
4203,4203,16-02-2013 03:00,24.0
4204,4204,16-02-2013 04:00,8.0
4205,4205,16-02-2013 05:00,14.0
4206,4206,16-02-2013 06:00,10.0
4207,4207,16-02-2013 07:00,2.0
4208,4208,16-02-2013 08:00,16.0
4209,4209,16-02-2013 09:00,12.0
4210,4210,16-02-2013 10:00,10.0
4211,4211,16-02-2013 11:00,18.0
4212,4212,16-02-2013 12:00,16.0
4213,4213,16-02-2013 13:00,10.0
4214,4214,16-02-2013 14:00,10.0
4215,4215,16-02-2013 15:00,14.0
4216,4216,16-02-2013 16:00,8.0
4217,4217,16-02-2013 17:00,16.0
4218,4218,16-02-2013 18:00,12.0
4219,4219,16-02-2013 19:00,14.0
4220,4220,16-02-2013 20:00,14.0
4221,4221,16-02-2013 21:00,14.0
4222,4222,16-02-2013 22:00,20.0
4223,4223,16-02-2013 23:00,6.0
4224,4224,17-02-2013 00:00,24.0
4225,4225,17-02-2013 01:00,10.0
4226,4226,17-02-2013 02:00,6.0
4227,4227,17-02-2013 03:00,8.0
4228,4228,17-02-2013 04:00,10.0
4229,4229,17-02-2013 05:00,6.0
4230,4230,17-02-2013 06:00,4.0
4231,4231,17-02-2013 07:00,6.0
4232,4232,17-02-2013 08:00,8.0
4233,4233,17-02-2013 09:00,8.0
4234,4234,17-02-2013 10:00,16.0
4235,4235,17-02-2013 11:00,12.0
4236,4236,17-02-2013 12:00,6.0
4237,4237,17-02-2013 13:00,4.0
4238,4238,17-02-2013 14:00,16.0
4239,4239,17-02-2013 15:00,10.0
4240,4240,17-02-2013 16:00,10.0
4241,4241,17-02-2013 17:00,6.0
4242,4242,17-02-2013 18:00,4.0
4243,4243,17-02-2013 19:00,8.0
4244,4244,17-02-2013 20:00,6.0
4245,4245,17-02-2013 21:00,14.0
4246,4246,17-02-2013 22:00,26.0
4247,4247,17-02-2013 23:00,24.0
4248,4248,18-02-2013 00:00,28.0
4249,4249,18-02-2013 01:00,26.0
4250,4250,18-02-2013 02:00,22.0
4251,4251,18-02-2013 03:00,24.0
4252,4252,18-02-2013 04:00,18.0
4253,4253,18-02-2013 05:00,20.0
4254,4254,18-02-2013 06:00,32.0
4255,4255,18-02-2013 07:00,20.0
4256,4256,18-02-2013 08:00,26.0
4257,4257,18-02-2013 09:00,22.0
4258,4258,18-02-2013 10:00,46.0
4259,4259,18-02-2013 11:00,52.0
4260,4260,18-02-2013 12:00,52.0
4261,4261,18-02-2013 13:00,22.0
4262,4262,18-02-2013 14:00,30.0
4263,4263,18-02-2013 15:00,50.0
4264,4264,18-02-2013 16:00,24.0
4265,4265,18-02-2013 17:00,26.0
4266,4266,18-02-2013 18:00,32.0
4267,4267,18-02-2013 19:00,36.0
4268,4268,18-02-2013 20:00,56.0
4269,4269,18-02-2013 21:00,56.0
4270,4270,18-02-2013 22:00,126.0
4271,4271,18-02-2013 23:00,30.0
4272,4272,19-02-2013 00:00,60.0
4273,4273,19-02-2013 01:00,30.0
4274,4274,19-02-2013 02:00,36.0
4275,4275,19-02-2013 03:00,48.0
4276,4276,19-02-2013 04:00,20.0
4277,4277,19-02-2013 05:00,20.0
4278,4278,19-02-2013 06:00,10.0
4279,4279,19-02-2013 07:00,18.0
4280,4280,19-02-2013 08:00,20.0
4281,4281,19-02-2013 09:00,18.0
4282,4282,19-02-2013 10:00,26.0
4283,4283,19-02-2013 11:00,28.0
4284,4284,19-02-2013 12:00,38.0
4285,4285,19-02-2013 13:00,24.0
4286,4286,19-02-2013 14:00,30.0
4287,4287,19-02-2013 15:00,20.0
4288,4288,19-02-2013 16:00,20.0
4289,4289,19-02-2013 17:00,22.0
4290,4290,19-02-2013 18:00,52.0
4291,4291,19-02-2013 19:00,26.0
4292,4292,19-02-2013 20:00,22.0
4293,4293,19-02-2013 21:00,18.0
4294,4294,19-02-2013 22:00,26.0
4295,4295,19-02-2013 23:00,38.0
4296,4296,20-02-2013 00:00,32.0
4297,4297,20-02-2013 01:00,26.0
4298,4298,20-02-2013 02:00,26.0
4299,4299,20-02-2013 03:00,18.0
4300,4300,20-02-2013 04:00,24.0
4301,4301,20-02-2013 05:00,2.0
4302,4302,20-02-2013 06:00,8.0
4303,4303,20-02-2013 07:00,10.0
4304,4304,20-02-2013 08:00,14.0
4305,4305,20-02-2013 09:00,20.0
4306,4306,20-02-2013 10:00,14.0
4307,4307,20-02-2013 11:00,20.0
4308,4308,20-02-2013 12:00,14.0
4309,4309,20-02-2013 13:00,14.0
4310,4310,20-02-2013 14:00,26.0
4311,4311,20-02-2013 15:00,22.0
4312,4312,20-02-2013 16:00,14.0
4313,4313,20-02-2013 17:00,18.0
4314,4314,20-02-2013 18:00,14.0
4315,4315,20-02-2013 19:00,28.0
4316,4316,20-02-2013 20:00,30.0
4317,4317,20-02-2013 21:00,28.0
4318,4318,20-02-2013 22:00,28.0
4319,4319,20-02-2013 23:00,26.0
4320,4320,21-02-2013 00:00,30.0
4321,4321,21-02-2013 01:00,18.0
4322,4322,21-02-2013 02:00,20.0
4323,4323,21-02-2013 03:00,16.0
4324,4324,21-02-2013 04:00,2.0
4325,4325,21-02-2013 05:00,8.0
4326,4326,21-02-2013 06:00,12.0
4327,4327,21-02-2013 07:00,14.0
4328,4328,21-02-2013 08:00,14.0
4329,4329,21-02-2013 09:00,6.0
4330,4330,21-02-2013 10:00,20.0
4331,4331,21-02-2013 11:00,12.0
4332,4332,21-02-2013 12:00,20.0
4333,4333,21-02-2013 13:00,16.0
4334,4334,21-02-2013 14:00,38.0
4335,4335,21-02-2013 15:00,14.0
4336,4336,21-02-2013 16:00,20.0
4337,4337,21-02-2013 17:00,20.0
4338,4338,21-02-2013 18:00,16.0
4339,4339,21-02-2013 19:00,24.0
4340,4340,21-02-2013 20:00,12.0
